CustomerID,City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Revenue_Per_Month,Tenure_Group,Charge_Group,Cluster,Customer Segment
0397-ZXWQF,Orick,Male,No,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.5,1430.95,No,0,45,4416,,21.043382352941176,4-6 Years,Low,3,Low Value Customers
5266-PFRQK,Orleans,Male,No,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.85,1071.6,No,0,56,4886,,20.2188679245283,4-6 Years,Low,3,Low Value Customers
4674-HGNUA,Petrolia,Male,No,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.9,6457.15,No,0,57,4444,,89.68263888888889,4-6 Years,Very High,0,Champions
6765-MBQNU,Phillipsville,Female,No,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,26.0,684.05,No,0,20,2244,,25.335185185185185,2-4 Years,Low,2,At Risk Customers
9786-IJYDL,Redway,Female,No,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,113.2,3914.05,No,0,76,5723,,108.72361111111113,2-4 Years,Very High,0,Champions
1303-SRDOK,Rio Dell,Female,No,Yes,Yes,55,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),69.05,3842.6,No,0,67,4318,,68.61785714285715,4-6 Years,Medium,0,Champions
3769-MHZNV,Salyer,Female,No,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,670.35,No,0,25,3700,,19.71617647058824,2-4 Years,Low,3,Low Value Customers
6295-OSINB,Samoa,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,109.65,7880.25,No,0,25,6181,,107.9486301369863,4-6 Years,Very High,0,Champions
3308-MHOOC,Scotia,Male,No,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.2,19.2,No,0,76,3383,,9.6,0-1 Year,Low,2,At Risk Customers
2207-QPJED,Somes Bar,Female,Yes,Yes,No,37,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,90.0,3371.75,No,0,62,4048,,88.73026315789474,2-4 Years,Very High,0,Champions
4177-JPDFU,Redcrest,Male,No,No,No,12,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,34.0,442.45,No,0,39,3215,,34.034615384615385,0-1 Year,Low,2,At Risk Customers
2239-CFOUJ,Trinidad,Male,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.4,20.4,No,0,54,4540,,10.2,0-1 Year,Low,1,Loyal Customers
8046-DNVTL,Weott,Male,No,Yes,No,62,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),38.6,2345.55,No,0,45,4558,,37.23095238095238,4-6 Years,Medium,3,Low Value Customers
2209-XADXF,Willow Creek,Female,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),25.25,25.25,No,0,28,4831,,12.625,0-1 Year,Low,1,Loyal Customers
6620-JDYNW,Leggett,Female,No,No,No,18,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,60.6,1156.35,No,0,74,4459,,60.86052631578947,1-2 Years,Medium,1,Loyal Customers
4770-UEZOX,Whitethorn,Male,No,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,144.8,No,0,34,4545,,48.26666666666667,0-1 Year,High,1,Loyal Customers
1038-RQOST,Zenia,Male,No,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,414.95,No,0,32,2276,,20.7475,1-2 Years,Low,2,At Risk Customers
4568-TTZRT,Auburn,Male,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,181.8,No,0,21,5380,,18.18,0-1 Year,Low,1,Loyal Customers
9513-DXHDA,Auburn,Male,No,No,No,27,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,81.7,2212.55,No,0,39,2445,,79.01964285714287,2-4 Years,High,2,At Risk Customers
0516-QREYC,Capay,Female,Yes,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.3,459.95,No,0,71,3740,,18.398,1-2 Years,Low,2,At Risk Customers
8084-OIVBS,Clarksburg,Female,No,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,211.95,No,0,53,3731,,17.662499999999998,0-1 Year,Low,2,At Risk Customers
8896-BQTTI,Cool,Male,No,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.0,25.0,No,0,53,2371,,12.5,0-1 Year,Low,2,At Risk Customers
3865-QBWSJ,Courtland,Male,Yes,No,Yes,38,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,80.45,3162.65,No,0,41,2926,,81.09358974358975,2-4 Years,High,2,At Risk Customers
3352-RICWQ,Davis,Female,No,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,210.65,No,0,24,2427,,21.065,0-1 Year,Low,2,At Risk Customers
2160-GPFXD,Davis,Male,No,Yes,Yes,54,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),65.65,3566.7,No,0,49,5725,,64.8490909090909,4-6 Years,Medium,0,Champions
2065-MMKGR,Diamond Springs,Female,No,No,No,29,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),71.0,2080.1,No,0,32,4226,,69.33666666666666,2-4 Years,High,1,Loyal Customers
5857-TYBCJ,Dixon,Male,Yes,Yes,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,4040.2,No,0,36,2925,,89.78222222222222,2-4 Years,High,2,At Risk Customers
1498-NHTLT,Citrus Heights,Male,No,Yes,Yes,59,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,86.75,5186.0,No,0,21,5020,,86.43333333333334,4-6 Years,High,0,Champions
1402-PTHGN,Elk Grove,Female,No,Yes,Yes,18,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,61.5,1087.45,No,0,67,3479,,57.23421052631579,1-2 Years,Medium,2,At Risk Customers
4176-RELJR,Elmira,Male,Yes,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.1,1672.15,No,0,26,6388,,24.59044117647059,4-6 Years,Low,3,Low Value Customers
5199-FPUSP,Esparto,Male,No,No,Yes,33,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),34.05,1113.95,No,0,73,3044,,32.76323529411765,2-4 Years,Low,2,At Risk Customers
6377-KSLXC,Fair Oaks,Male,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,107.05,No,0,20,4281,,17.841666666666665,0-1 Year,Low,1,Loyal Customers
1796-JANOW,Fiddletown,Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,38.15,No,0,40,4079,,12.716666666666669,0-1 Year,Low,1,Loyal Customers
0238-WHBIQ,Folsom,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.7,6339.3,No,0,50,4193,,86.83972602739726,4-6 Years,High,0,Champions
8735-NBLWT,Foresthill,Male,No,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,184.1,No,0,67,4195,,18.41,0-1 Year,Low,1,Loyal Customers
6651-RLGGM,Galt,Male,No,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.3,1688.9,No,0,52,6066,,24.83676470588236,4-6 Years,Low,3,Low Value Customers
1614-JBEBI,Georgetown,Female,No,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.7,137.6,No,0,49,3330,,15.288888888888888,0-1 Year,Low,2,At Risk Customers
5696-EXCYS,Hood,Male,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.45,369.05,No,0,29,5347,,20.50277777777778,1-2 Years,Low,1,Loyal Customers
5795-KTGUD,Ione,Female,No,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.8,7553.6,No,0,67,4545,,109.47246376811594,4-6 Years,Very High,0,Champions
7924-GJZFI,Jackson,Female,Yes,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.3,1813.1,No,0,50,4442,,69.73461538461538,2-4 Years,Medium,1,Loyal Customers
4702-HDRKD,Knights Landing,Male,No,No,No,67,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),49.35,3321.35,No,0,33,5905,,48.84338235294118,4-6 Years,Medium,3,Low Value Customers
8512-WIWYV,Kirkwood,Male,No,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.35,707.5,No,0,40,2433,,21.439393939393938,2-4 Years,Low,2,At Risk Customers
5897-ZYEKH,Lincoln,Female,Yes,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,105.6,7112.15,No,0,45,5768,,104.59044117647058,4-6 Years,Very High,0,Champions
5456-ITGIC,Loomis,Male,Yes,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.45,4641.1,No,0,68,5295,,63.57671232876713,4-6 Years,Medium,0,Champions
1406-PUQVY,Madison,Male,No,No,Yes,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.9,49.9,No,0,39,3239,,24.95,0-1 Year,Medium,2,At Risk Customers
9114-AAFQH,North Highlands,Female,No,Yes,No,48,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,65.65,3094.65,No,0,67,5427,,63.1561224489796,2-4 Years,Medium,3,Low Value Customers
8715-KKTFG,Roseville,Female,No,Yes,No,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.3,6518.35,No,0,27,5401,,105.13467741935484,4-6 Years,Very High,0,Champions
1728-BQDMA,Penryn,Female,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.45,82.7,No,0,26,5694,,27.566666666666663,0-1 Year,Medium,1,Loyal Customers
5117-ZSMHQ,Pioneer,Female,No,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),89.9,6342.7,No,0,54,5835,,88.09305555555555,4-6 Years,Very High,0,Champions
5151-HQRDG,Placerville,Male,No,Yes,No,37,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,55.05,2030.75,No,0,26,3839,,53.44078947368421,2-4 Years,Medium,2,At Risk Customers
0960-HUWBM,Pleasant Grove,Male,No,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.1,6700.05,No,0,25,4024,,101.51590909090908,4-6 Years,Very High,0,Champions
6465-GSRCL,Plymouth,Female,No,No,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),106.6,7244.7,No,0,65,5895,,106.53970588235292,4-6 Years,Very High,0,Champions
0263-FJTQO,Rescue,Male,No,Yes,Yes,50,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.5,3486.65,No,0,60,4022,,68.36568627450981,4-6 Years,High,0,Champions
7319-ZNRTR,Rio Linda,Male,No,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.6,411.15,No,0,51,2888,,15.813461538461535,2-4 Years,Low,2,At Risk Customers
7503-EPSZW,River Pines,Female,No,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.05,1559.15,No,0,55,4582,,23.98692307692308,4-6 Years,Low,3,Low Value Customers
7089-XXAYG,Rocklin,Male,No,Yes,No,25,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),38.1,970.4,No,0,72,2315,,37.323076923076925,2-4 Years,Medium,2,At Risk Customers
8070-AAWZP,Sheridan,Male,Yes,Yes,No,24,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,34.25,828.2,No,0,63,2525,,33.128,1-2 Years,Low,2,At Risk Customers
1666-JXLKU,Shingle Springs,Female,No,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3810.55,No,0,52,2904,,100.27763157894738,2-4 Years,Very High,2,At Risk Customers
7855-DIWPO,Sloughhouse,Female,No,No,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.65,1493.2,No,0,21,2006,,67.87272727272727,1-2 Years,Medium,2,At Risk Customers
5133-POWUA,Somerset,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.8,45.8,No,0,30,2614,,22.9,0-1 Year,Medium,2,At Risk Customers
5652-MSDEY,Sutter Creek,Female,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.75,777.3,No,0,52,4525,,70.66363636363636,0-1 Year,High,1,Loyal Customers
1810-BOHSY,Vacaville,Male,No,Yes,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),96.4,4911.05,No,0,26,4745,,94.44326923076925,4-6 Years,Very High,0,Champions
1784-BXEFA,Vacaville,Female,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.55,187.35,No,0,43,3595,,17.03181818181818,0-1 Year,Low,2,At Risk Customers
7351-MHQVU,Volcano,Female,No,No,No,6,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),50.95,307.6,No,0,79,3474,,43.94285714285714,0-1 Year,Medium,2,At Risk Customers
9224-VTYID,Walnut Grove,Male,No,Yes,Yes,47,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,90.5,4318.35,No,0,30,3413,,89.965625,2-4 Years,Very High,0,Champions
9500-IWPXQ,West Sacramento,Female,No,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,79.4,4820.55,No,0,74,4666,,77.7508064516129,4-6 Years,High,0,Champions
5762-TJXGK,Wheatland,Female,No,No,No,52,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),58.75,3038.55,No,0,21,5122,,57.3311320754717,4-6 Years,Medium,3,Low Value Customers
4504-YOULA,Wilton,Female,No,Yes,Yes,35,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.45,2136.9,No,0,49,3682,,59.35833333333333,2-4 Years,Medium,2,At Risk Customers
5569-IDSEY,Winters,Male,No,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.7,7472.15,No,0,20,4420,,103.7798611111111,4-6 Years,Very High,0,Champions
7284-ZZLOH,Alta,Male,No,Yes,No,45,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),53.3,2296.25,No,0,79,2929,,49.91847826086956,2-4 Years,Medium,2,At Risk Customers
1777-JYQPJ,Colfax,Male,No,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,38.45,No,0,77,2515,,12.816666666666668,0-1 Year,Low,2,At Risk Customers
3401-URHDA,Emigrant Gap,Male,No,No,No,51,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),59.9,3043.6,No,0,42,5233,,58.53076923076923,4-6 Years,Medium,3,Low Value Customers
1599-EAHXY,Gold Run,Male,No,Yes,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),23.95,1506.4,No,0,71,5449,,24.69508196721312,4-6 Years,Low,3,Low Value Customers
8631-XVRZL,Kyburz,Male,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.15,163.7,No,0,70,4004,,16.369999999999997,0-1 Year,Low,1,Loyal Customers
3853-LYGAM,Meadow Vista,Male,No,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.65,1640.0,No,0,49,3139,,91.11111111111111,1-2 Years,Very High,2,At Risk Customers
5751-USDBL,Soda Springs,Male,No,Yes,Yes,46,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.0,3846.35,No,0,57,4280,,81.83723404255319,2-4 Years,High,0,Champions
5680-LQOGP,Twin Bridges,Female,No,No,No,68,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),82.45,5646.6,No,0,70,5308,,81.83478260869566,4-6 Years,High,0,Champions
8189-DUKMV,Rancho Cordova,Female,No,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.5,79.05,No,0,80,3233,,15.81,0-1 Year,Low,2,At Risk Customers
9931-DCEZH,Roseville,Male,No,No,Yes,28,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.4,1516.6,No,0,74,4711,,52.29655172413793,2-4 Years,Medium,1,Loyal Customers
1898-JSNDC,Elk Grove,Female,No,No,No,39,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),58.6,2224.5,No,0,46,5662,,55.6125,2-4 Years,Medium,3,Low Value Customers
0315-LVCRK,El Dorado Hills,Male,No,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,84.8,888.75,No,0,60,4924,,74.0625,0-1 Year,High,1,Loyal Customers
3911-RSNHI,Rocklin,Female,No,Yes,No,71,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),61.4,4310.35,No,0,37,5119,,59.86597222222223,4-6 Years,Medium,0,Champions
2410-CIYFZ,Woodland,Male,No,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,42.9,No,0,77,3000,,14.3,0-1 Year,Low,2,At Risk Customers
5505-OVWQW,Sacramento,Female,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,353.65,No,0,48,4650,,19.647222222222226,1-2 Years,Low,1,Loyal Customers
7271-AJDTL,Sacramento,Female,No,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),94.45,5073.1,No,0,55,5577,,90.59107142857144,4-6 Years,Very High,0,Champions
1867-TJHTS,Sacramento,Female,No,No,No,58,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.8,4526.85,No,0,78,5709,,76.72627118644068,4-6 Years,High,0,Champions
6860-YRJZP,Sacramento,Male,Yes,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.05,678.45,No,0,51,2003,,67.845,0-1 Year,High,2,At Risk Customers
4429-WYGFR,Sacramento,Male,No,No,No,26,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),49.15,1237.3,No,0,54,2752,,45.82592592592592,2-4 Years,Medium,2,At Risk Customers
2817-LVCPP,Sacramento,Female,No,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1023.95,No,0,41,6233,,20.07745098039216,4-6 Years,Low,3,Low Value Customers
5038-ETMLM,Sacramento,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.65,8182.75,No,0,38,5411,,112.09246575342466,4-6 Years,Very High,0,Champions
5056-FIMPT,Sacramento,Female,No,No,Yes,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106.0,4532.3,No,0,76,3528,,103.0068181818182,2-4 Years,Very High,0,Champions
4521-WFJAI,Sacramento,Male,No,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.95,1444.05,No,0,40,4246,,25.33421052631579,4-6 Years,Low,3,Low Value Customers
6569-KTMDU,Sacramento,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.1,19.1,No,0,26,3313,,9.55,0-1 Year,Low,2,At Risk Customers
8809-XKHMD,Sacramento,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),100.55,7325.1,No,0,54,6082,,100.34383561643835,4-6 Years,Very High,0,Champions
0396-YCHWO,Sacramento,Male,No,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.4,3474.2,No,0,44,5111,,93.89729729729729,2-4 Years,Very High,0,Champions
0867-LDTTC,Sacramento,Male,No,No,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),75.15,392.65,No,0,68,5900,,65.44166666666666,0-1 Year,High,1,Loyal Customers
9391-DXGGG,Sacramento,Female,Yes,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),89.15,3990.75,No,0,27,4368,,88.68333333333334,2-4 Years,High,0,Champions
9844-FELAJ,Sacramento,Female,Yes,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,107.9,7475.85,No,0,53,5899,,105.293661971831,4-6 Years,Very High,0,Champions
2122-SZZZD,Sacramento,Male,No,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.5,835.5,No,0,35,4220,,18.566666666666663,2-4 Years,Low,3,Low Value Customers
3148-AOIQT,Sacramento,Female,No,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.95,1718.35,No,0,45,4106,,24.54785714285714,4-6 Years,Low,3,Low Value Customers
8395-ETZKQ,Sacramento,Male,Yes,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.5,1193.55,No,0,51,5443,,17.297826086956523,4-6 Years,Low,3,Low Value Customers
6692-YQHXC,Sacramento,Male,No,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.95,1205.5,No,0,54,5596,,70.91176470588235,1-2 Years,Medium,1,Loyal Customers
3889-VWBID,Antelope,Male,No,Yes,Yes,68,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),82.85,5776.45,No,0,42,5184,,83.71666666666667,4-6 Years,High,0,Champions
5222-JCXZT,Sacramento,Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.0,78.9,No,0,55,3022,,15.78,0-1 Year,Low,2,At Risk Customers
9754-CLVZW,Marysville,Female,No,Yes,Yes,26,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),38.85,1025.15,No,0,43,3970,,37.96851851851852,2-4 Years,Medium,2,At Risk Customers
2739-CCZMB,Alleghany,Male,No,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.35,122.0,No,0,60,3161,,20.33333333333333,0-1 Year,Low,2,At Risk Customers
7080-TNUWP,Arbuckle,Male,No,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),95.0,6602.9,No,0,65,6259,,92.99859154929575,4-6 Years,Very High,0,Champions
0496-AHOOK,Bangor,Male,No,Yes,No,24,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),74.4,1712.9,No,0,68,4310,,68.516,1-2 Years,High,1,Loyal Customers
8336-TAVKX,Berry Creek,Female,Yes,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),78.45,5682.25,No,0,71,4032,,77.83904109589041,4-6 Years,High,0,Champions
2468-SJFLM,Biggs,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,74.3,74.3,No,0,64,3063,,37.15,0-1 Year,High,2,At Risk Customers
3181-VTHOE,Browns Valley,Male,No,Yes,No,70,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),51.05,3635.15,No,0,69,4042,,51.19929577464789,4-6 Years,Medium,3,Low Value Customers
7168-HDQHG,Brownsville,Female,No,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.2,702.9,No,0,79,3043,,18.997297297297298,2-4 Years,Low,2,At Risk Customers
4567-AKPIA,Canyon Dam,Female,No,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.1,4454.25,No,0,77,4854,,106.05357142857144,2-4 Years,Very High,0,Champions
